"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Marquette County, MI"	"26103"	"2001"	"2001"	12	64738	Unreliable
	"Midland County, MI"	"26111"	"2002"	"2002"	10	83664	Unreliable
	"Monroe County, MI"	"26115"	"1999"	"1999"	13	144525	Unreliable
	"Monroe County, MI"	"26115"	"2000"	"2000"	17	145945	Unreliable
	"Monroe County, MI"	"26115"	"2001"	"2001"	22	147605	14.9
	"Monroe County, MI"	"26115"	"2002"	"2002"	17	148561	Unreliable
	"Muskegon County, MI"	"26121"	"1999"	"1999"	26	169331	15.4
	"Muskegon County, MI"	"26121"	"2000"	"2000"	23	170200	13.5
	"Muskegon County, MI"	"26121"	"2001"	"2001"	26	171055	15.2
	"Muskegon County, MI"	"26121"	"2002"	"2002"	31	171563	18.1
	"Oakland County, MI"	"26125"	"1999"	"1999"	157	1188498	13.2
	"Oakland County, MI"	"26125"	"2000"	"2000"	184	1194156	15.4
	"Oakland County, MI"	"26125"	"2001"	"2001"	195	1200425	16.2
	"Oakland County, MI"	"26125"	"2002"	"2002"	188	1198889	15.7
	"Ottawa County, MI"	"26139"	"2000"	"2000"	12	238314	Unreliable
	"Ottawa County, MI"	"26139"	"2001"	"2001"	12	243673	Unreliable
	"Ottawa County, MI"	"26139"	"2002"	"2002"	22	246637	8.9
	"Saginaw County, MI"	"26145"	"1999"	"1999"	21	210400	10.0
	"Saginaw County, MI"	"26145"	"2000"	"2000"	24	210039	11.4
	"Saginaw County, MI"	"26145"	"2001"	"2001"	33	209460	15.8
	"Saginaw County, MI"	"26145"	"2002"	"2002"	33	209323	15.8
	"St. Clair County, MI"	"26147"	"1999"	"1999"	19	163096	Unreliable
	"St. Clair County, MI"	"26147"	"2000"	"2000"	28	164235	17.0
	"St. Clair County, MI"	"26147"	"2001"	"2001"	24	165444	14.5
	"St. Clair County, MI"	"26147"	"2002"	"2002"	34	166086	20.5
	"St. Joseph County, MI"	"26149"	"2002"	"2002"	11	62152	Unreliable
	"Shiawassee County, MI"	"26155"	"2002"	"2002"	18	72162	Unreliable
	"Van Buren County, MI"	"26159"	"2001"	"2001"	13	76432	Unreliable
	"Washtenaw County, MI"	"26161"	"1999"	"1999"	41	318270	12.9
	"Washtenaw County, MI"	"26161"	"2000"	"2000"	45	322895	13.9
	"Washtenaw County, MI"	"26161"	"2001"	"2001"	46	328749	14.0
	"Washtenaw County, MI"	"26161"	"2002"	"2002"	38	332763	11.4
	"Wayne County, MI"	"26163"	"1999"	"1999"	454	2072114	21.9
	"Wayne County, MI"	"26163"	"2000"	"2000"	527	2061162	25.6
	"Wayne County, MI"	"26163"	"2001"	"2001"	563	2043167	27.6
	"Wayne County, MI"	"26163"	"2002"	"2002"	554	2025133	27.4
	"Anoka County, MN"	"27003"	"1999"	"1999"	21	293599	7.2
	"Anoka County, MN"	"27003"	"2000"	"2000"	30	298084	10.1
	"Anoka County, MN"	"27003"	"2001"	"2001"	41	304823	13.5
	"Anoka County, MN"	"27003"	"2002"	"2002"	27	308702	8.7
	"Dakota County, MN"	"27037"	"1999"	"1999"	26	350520	7.4
	"Dakota County, MN"	"27037"	"2000"	"2000"	27	355904	7.6
	"Dakota County, MN"	"27037"	"2001"	"2001"	39	363602	10.7
	"Dakota County, MN"	"27037"	"2002"	"2002"	35	368252	9.5
	"Hennepin County, MN"	"27053"	"1999"	"1999"	145	1109634	13.1
	"Hennepin County, MN"	"27053"	"2000"	"2000"	163	1116200	14.6
	"Hennepin County, MN"	"27053"	"2001"	"2001"	172	1123375	15.3
	"Hennepin County, MN"	"27053"	"2002"	"2002"	179	1120730	16.0
	"Olmsted County, MN"	"27109"	"2001"	"2001"	12	126737	Unreliable
	"Ramsey County, MN"	"27123"	"1999"	"1999"	66	509175	13.0
	"Ramsey County, MN"	"27123"	"2000"	"2000"	48	511035	9.4
	"Ramsey County, MN"	"27123"	"2001"	"2001"	59	512926	11.5
	"Ramsey County, MN"	"27123"	"2002"	"2002"	65	510581	12.7
	"St. Louis County, MN"	"27137"	"1999"	"1999"	39	200164	19.5
	"St. Louis County, MN"	"27137"	"2000"	"2000"	39	200528	19.4
	"St. Louis County, MN"	"27137"	"2001"	"2001"	39	201307	19.4
	"St. Louis County, MN"	"27137"	"2002"	"2002"	37	200519	18.5
	"Stearns County, MN"	"27145"	"1999"	"1999"	10	131810	Unreliable
	"Stearns County, MN"	"27145"	"2000"	"2000"	10	133166	Unreliable
	"Stearns County, MN"	"27145"	"2002"	"2002"	11	137006	Unreliable
	"Washington County, MN"	"27163"	"2001"	"2001"	10	207206	Unreliable
	"Washington County, MN"	"27163"	"2002"	"2002"	21	210181	10.0
	"Wright County, MN"	"27171"	"2002"	"2002"	10	98434	Unreliable
	"Adams County, MS"	"28001"	"2000"	"2000"	10	34340	Unreliable
	"DeSoto County, MS"	"28033"	"1999"	"1999"	10	103343	Unreliable
	"DeSoto County, MS"	"28033"	"2000"	"2000"	13	107199	Unreliable
	"DeSoto County, MS"	"28033"	"2001"	"2001"	12	113401	Unreliable
	"DeSoto County, MS"	"28033"	"2002"	"2002"	11	118603	Unreliable
	"Forrest County, MS"	"28035"	"2000"	"2000"	12	72604	Unreliable
	"Forrest County, MS"	"28035"	"2002"	"2002"	11	71584	Unreliable
	"Hancock County, MS"	"28045"	"2000"	"2000"	10	42967	Unreliable
	"Hancock County, MS"	"28045"	"2001"	"2001"	19	44172	Unreliable
	"Hancock County, MS"	"28045"	"2002"	"2002"	16	45058	Unreliable
	"Harrison County, MS"	"28047"	"1999"	"1999"	27	188565	14.3
	"Harrison County, MS"	"28047"	"2000"	"2000"	26	189601	13.7
	"Harrison County, MS"	"28047"	"2001"	"2001"	47	190922	24.6
	"Harrison County, MS"	"28047"	"2002"	"2002"	54	192145	28.1
	"Hinds County, MS"	"28049"	"1999"	"1999"	14	250823	Unreliable
	"Hinds County, MS"	"28049"	"2000"	"2000"	20	250800	8.0
	"Hinds County, MS"	"28049"	"2001"	"2001"	26	248941	10.4
	"Hinds County, MS"	"28049"	"2002"	"2002"	20	247857	8.1
	"Jackson County, MS"	"28059"	"1999"	"1999"	11	130392	Unreliable
	"Jackson County, MS"	"28059"	"2000"	"2000"	16	131420	Unreliable
	"Jackson County, MS"	"28059"	"2001"	"2001"	15	133069	Unreliable
	"Jackson County, MS"	"28059"	"2002"	"2002"	36	133688	26.9
	"Lauderdale County, MS"	"28075"	"1999"	"1999"	10	78224	Unreliable
	"Lee County, MS"	"28081"	"1999"	"1999"	13	75163	Unreliable
	"Lee County, MS"	"28081"	"2002"	"2002"	13	76783	Unreliable
	"Lowndes County, MS"	"28087"	"2002"	"2002"	10	60508	Unreliable
	"Pearl River County, MS"	"28109"	"2001"	"2001"	13	49083	Unreliable
	"Rankin County, MS"	"28121"	"2001"	"2001"	14	118774	Unreliable
	"Boone County, MO"	"29019"	"1999"	"1999"	18	134081	Unreliable
	"Boone County, MO"	"29019"	"2001"	"2001"	19	138181	Unreliable
	"Boone County, MO"	"29019"	"2002"	"2002"	14	140695	Unreliable
	"Buchanan County, MO"	"29021"	"2001"	"2001"	12	86026	Unreliable
	"Buchanan County, MO"	"29021"	"2002"	"2002"	16	86027	Unreliable
	"Clay County, MO"	"29047"	"1999"	"1999"	21	181984	11.5
	"Clay County, MO"	"29047"	"2000"	"2000"	30	184006	16.3
	"Clay County, MO"	"29047"	"2001"	"2001"	18	188024	Unreliable
	"Clay County, MO"	"29047"	"2002"	"2002"	39	190959	20.4
	"Franklin County, MO"	"29071"	"1999"	"1999"	11	92914	Unreliable
	"Franklin County, MO"	"29071"	"2000"	"2000"	14	93807	Unreliable
	"Franklin County, MO"	"29071"	"2001"	"2001"	13	94872	Unreliable
	"Franklin County, MO"	"29071"	"2002"	"2002"	12	95771	Unreliable
	"Greene County, MO"	"29077"	"1999"	"1999"	37	238802	15.5
	"Greene County, MO"	"29077"	"2000"	"2000"	41	240391	17.1
	"Greene County, MO"	"29077"	"2001"	"2001"	43	243305	17.7
	"Greene County, MO"	"29077"	"2002"	"2002"	48	245822	19.5
	"Jackson County, MO"	"29095"	"1999"	"1999"	132	654073	20.2
	"Jackson County, MO"	"29095"	"2000"	"2000"	128	654880	19.5
	"Jackson County, MO"	"29095"	"2001"	"2001"	155	657012	23.6
	"Jackson County, MO"	"29095"	"2002"	"2002"	135	658765	20.5
	"Jasper County, MO"	"29097"	"1999"	"1999"	13	103740	Unreliable
	"Jasper County, MO"	"29097"	"2001"	"2001"	16	105628	Unreliable
	"Jasper County, MO"	"29097"	"2002"	"2002"	12	106684	Unreliable
	"Jefferson County, MO"	"29099"	"1999"	"1999"	17	196287	Unreliable
	"Jefferson County, MO"	"29099"	"2000"	"2000"	24	198099	12.1
	"Jefferson County, MO"	"29099"	"2001"	"2001"	29	200682	14.5
	"Jefferson County, MO"	"29099"	"2002"	"2002"	17	202477	Unreliable
	"Platte County, MO"	"29165"	"2000"	"2000"	10	73781	Unreliable
	"Platte County, MO"	"29165"	"2002"	"2002"	15	77986	Unreliable
	"St. Charles County, MO"	"29183"	"1999"	"1999"	28	277961	10.1
	"St. Charles County, MO"	"29183"	"2000"	"2000"	18	283883	Unreliable
	"St. Charles County, MO"	"29183"	"2001"	"2001"	21	294908	7.1
	"St. Charles County, MO"	"29183"	"2002"	"2002"	35	303224	11.5
	"St. Francois County, MO"	"29187"	"2002"	"2002"	15	56823	Unreliable
	"St. Louis County, MO"	"29189"	"1999"	"1999"	116	1016040	11.4
	"St. Louis County, MO"	"29189"	"2000"	"2000"	88	1016315	8.7
	"St. Louis County, MO"	"29189"	"2001"	"2001"	81	1016243	8.0
	"St. Louis County, MO"	"29189"	"2002"	"2002"	105	1014359	10.4
	"St. Louis city, MO"	"29510"	"1999"	"1999"	97	350156	27.7
	"St. Louis city, MO"	"29510"	"2000"	"2000"	101	348189	29.0
	"St. Louis city, MO"	"29510"	"2001"	"2001"	103	343243	30.0
	"St. Louis city, MO"	"29510"	"2002"	"2002"	91	338457	26.9
	"Cascade County, MT"	"30013"	"1999"	"1999"	13	80596	Unreliable
	"Cascade County, MT"	"30013"	"2000"	"2000"	15	80357	Unreliable
	"Cascade County, MT"	"30013"	"2001"	"2001"	20	80055	25.0
	"Cascade County, MT"	"30013"	"2002"	"2002"	13	79848	Unreliable
	"Flathead County, MT"	"30029"	"1999"	"1999"	11	73626	Unreliable
	"Flathead County, MT"	"30029"	"2000"	"2000"	11	74471	Unreliable
	"Flathead County, MT"	"30029"	"2001"	"2001"	17	76171	Unreliable
	"Flathead County, MT"	"30029"	"2002"	"2002"	17	77583	Unreliable
	"Lake County, MT"	"30047"	"2002"	"2002"	10	26814	Unreliable
	"Lewis and Clark County, MT"	"30049"	"2001"	"2001"	11	56262	Unreliable
	"Missoula County, MT"	"30063"	"1999"	"1999"	11	94791	Unreliable
	"Missoula County, MT"	"30063"	"2001"	"2001"	17	97435	Unreliable
	"Missoula County, MT"	"30063"	"2002"	"2002"	20	98968	20.2
	"Silver Bow County, MT"	"30093"	"2000"	"2000"	11	34606	Unreliable
	"Silver Bow County, MT"	"30093"	"2002"	"2002"	11	33636	Unreliable
	"Yellowstone County, MT"	"30111"	"2000"	"2000"	13	129352	Unreliable
	"Yellowstone County, MT"	"30111"	"2001"	"2001"	26	130801	19.9
	"Yellowstone County, MT"	"30111"	"2002"	"2002"	33	132165	25.0
	"Douglas County, NE"	"31055"	"1999"	"1999"	49	460798	10.6
	"Douglas County, NE"	"31055"	"2000"	"2000"	37	463585	8.0
	"Douglas County, NE"	"31055"	"2001"	"2001"	54	468125	11.5
	"Douglas County, NE"	"31055"	"2002"	"2002"	59	471866	12.5
	"Lancaster County, NE"	"31109"	"1999"	"1999"	19	247442	Unreliable
	"Lancaster County, NE"	"31109"	"2000"	"2000"	17	250291	Unreliable
	"Lancaster County, NE"	"31109"	"2001"	"2001"	31	254630	12.2
	"Lancaster County, NE"	"31109"	"2002"	"2002"	36	258398	13.9
	"Clark County, NV"	"32003"	"1999"	"1999"	339	1321254	25.7
	"Clark County, NV"	"32003"	"2000"	"2000"	344	1375765	25.0
	"Clark County, NV"	"32003"	"2001"	"2001"	363	1460500	24.9
	"Clark County, NV"	"32003"	"2002"	"2002"	362	1522962	23.8
	"Douglas County, NV"	"32005"	"2001"	"2001"	11	42327	Unreliable
	"Nye County, NV"	"32023"	"1999"	"1999"	13	31475	Unreliable
	"Nye County, NV"	"32023"	"2002"	"2002"	14	34433	Unreliable
	"Washoe County, NV"	"32031"	"1999"	"1999"	83	332833	24.9
	"Washoe County, NV"	"32031"	"2000"	"2000"	102	339486	30.0
	"Washoe County, NV"	"32031"	"2001"	"2001"	97	351959	27.6
	"Washoe County, NV"	"32031"	"2002"	"2002"	117	362374	32.3
	"Carson City, NV"	"32510"	"1999"	"1999"	25	51953	48.1
	"Carson City, NV"	"32510"	"2000"	"2000"	13	52457	Unreliable
	"Carson City, NV"	"32510"	"2001"	"2001"	17	53472	Unreliable
	"Carson City, NV"	"32510"	"2002"	"2002"	11	54503	Unreliable
	"Belknap County, NH"	"33001"	"2001"	"2001"	11	57597	Unreliable
	"Belknap County, NH"	"33001"	"2002"	"2002"	16	58609	Unreliable
	"Carroll County, NH"	"33003"	"2001"	"2001"	10	44200	Unreliable
	"Cheshire County, NH"	"33005"	"2000"	"2000"	15	73825	Unreliable
	"Cheshire County, NH"	"33005"	"2001"	"2001"	13	74372	Unreliable
	"Cheshire County, NH"	"33005"	"2002"	"2002"	12	75047	Unreliable
	"Coos County, NH"	"33007"	"2002"	"2002"	12	33234	Unreliable
	"Grafton County, NH"	"33009"	"2001"	"2001"	16	82233	Unreliable
	"Grafton County, NH"	"33009"	"2002"	"2002"	15	83152	Unreliable
	"Hillsborough County, NH"	"33011"	"1999"	"1999"	53	376407	14.1
	"Hillsborough County, NH"	"33011"	"2000"	"2000"	42	380841	11.0
	"Hillsborough County, NH"	"33011"	"2001"	"2001"	74	387414	19.1
	"Hillsborough County, NH"	"33011"	"2002"	"2002"	56	389665	14.4
	"Merrimack County, NH"	"33013"	"1999"	"1999"	16	134455	Unreliable
	"Merrimack County, NH"	"33013"	"2000"	"2000"	14	136225	Unreliable
	"Merrimack County, NH"	"33013"	"2001"	"2001"	20	138309	14.5
	"Merrimack County, NH"	"33013"	"2002"	"2002"	22	140880	15.6
	"Rockingham County, NH"	"33015"	"1999"	"1999"	26	273853	9.5
	"Rockingham County, NH"	"33015"	"2000"	"2000"	27	277359	9.7
	"Rockingham County, NH"	"33015"	"2001"	"2001"	31	282932	11.0
	"Rockingham County, NH"	"33015"	"2002"	"2002"	30	286218	10.5
	"Strafford County, NH"	"33017"	"2001"	"2001"	20	114382	17.5
	"Strafford County, NH"	"33017"	"2002"	"2002"	14	115811	Unreliable
	"Sullivan County, NH"	"33019"	"1999"	"1999"	11	40107	Unreliable
	"Atlantic County, NJ"	"34001"	"1999"	"1999"	53	250432	21.2
	"Atlantic County, NJ"	"34001"	"2000"	"2000"	54	252552	21.4
	"Atlantic County, NJ"	"34001"	"2001"	"2001"	60	255737	23.5
	"Atlantic County, NJ"	"34001"	"2002"	"2002"	56	259263	21.6
	"Bergen County, NJ"	"34003"	"1999"	"1999"	91	880225	10.3
	"Bergen County, NJ"	"34003"	"2000"	"2000"	96	884118	10.9
	"Bergen County, NJ"	"34003"	"2001"	"2001"	88	888782	9.9
	"Bergen County, NJ"	"34003"	"2002"	"2002"	97	890647	10.9
	"Burlington County, NJ"	"34005"	"1999"	"1999"	62	420542	14.7
	"Burlington County, NJ"	"34005"	"2000"	"2000"	50	423394	11.8
	"Burlington County, NJ"	"34005"	"2001"	"2001"	55	429727	12.8
	"Burlington County, NJ"	"34005"	"2002"	"2002"	45	436445	10.3
	"Camden County, NJ"	"34007"	"1999"	"1999"	82	509410	16.1
	"Camden County, NJ"	"34007"	"2000"	"2000"	107	508932	21.0
	"Camden County, NJ"	"34007"	"2001"	"2001"	82	506326	16.2
	"Camden County, NJ"	"34007"	"2002"	"2002"	95	507899	18.7
	"Cape May County, NJ"	"34009"	"1999"	"1999"	26	102135	25.5
	"Cape May County, NJ"	"34009"	"2000"	"2000"	24	102326	23.5
	"Cape May County, NJ"	"34009"	"2001"	"2001"	17	102023	Unreliable
	"Cape May County, NJ"	"34009"	"2002"	"2002"	24	101694	23.6
	"Cumberland County, NJ"	"34011"	"1999"	"1999"	21	146293	14.4
	"Cumberland County, NJ"	"34011"	"2000"	"2000"	26	146438	17.8
	"Cumberland County, NJ"	"34011"	"2001"	"2001"	22	146451	15.0
	"Cumberland County, NJ"	"34011"	"2002"	"2002"	25	147294	17.0
	"Essex County, NJ"	"34013"	"1999"	"1999"	204	789678	25.8
	"Essex County, NJ"	"34013"	"2000"	"2000"	185	793633	23.3
	"Essex County, NJ"	"34013"	"2001"	"2001"	202	794312	25.4
	"Essex County, NJ"	"34013"	"2002"	"2002"	195	795625	24.5
	"Gloucester County, NJ"	"34015"	"1999"	"1999"	26	252536	10.3
	"Gloucester County, NJ"	"34015"	"2000"	"2000"	45	254673	17.7
	"Gloucester County, NJ"	"34015"	"2001"	"2001"	28	258783	10.8
	"Gloucester County, NJ"	"34015"	"2002"	"2002"	49	262909	18.6
	"Hudson County, NJ"	"34017"	"1999"	"1999"	118	603993	19.5
	"Hudson County, NJ"	"34017"	"2000"	"2000"	101	608975	16.6
	"Hudson County, NJ"	"34017"	"2001"	"2001"	99	616629	16.1
	"Hudson County, NJ"	"34017"	"2002"	"2002"	121	615554	19.7
	"Hunterdon County, NJ"	"34019"	"2000"	"2000"	10	121989	Unreliable
	"Hunterdon County, NJ"	"34019"	"2001"	"2001"	17	124500	Unreliable
	"Hunterdon County, NJ"	"34019"	"2002"	"2002"	17	125892	Unreliable
	"Mercer County, NJ"	"34021"	"1999"	"1999"	41	348435	11.8
	"Mercer County, NJ"	"34021"	"2000"	"2000"	52	350761	14.8
	"Mercer County, NJ"	"34021"	"2001"	"2001"	52	353816	14.7
	"Mercer County, NJ"	"34021"	"2002"	"2002"	39	355935	11.0
	"Middlesex County, NJ"	"34023"	"1999"	"1999"	94	742213	12.7
	"Middlesex County, NJ"	"34023"	"2000"	"2000"	118	750162	15.7
	"Middlesex County, NJ"	"34023"	"2001"	"2001"	115	761770	15.1
	"Middlesex County, NJ"	"34023"	"2002"	"2002"	125	769280	16.2
	"Monmouth County, NJ"	"34025"	"1999"	"1999"	73	610811	12.0
	"Monmouth County, NJ"	"34025"	"2000"	"2000"	87	615301	14.1
	"Monmouth County, NJ"	"34025"	"2001"	"2001"	94	620563	15.1
	"Monmouth County, NJ"	"34025"	"2002"	"2002"	88	624532	14.1
	"Morris County, NJ"	"34027"	"1999"	"1999"	34	467678	7.3
	"Morris County, NJ"	"34027"	"2000"	"2000"	54	470212	11.5
	"Morris County, NJ"	"34027"	"2001"	"2001"	55	473515	11.6
	"Morris County, NJ"	"34027"	"2002"	"2002"	55	477234	11.5
	"Ocean County, NJ"	"34029"	"1999"	"1999"	71	504007	14.1
	"Ocean County, NJ"	"34029"	"2000"	"2000"	77	510916	15.1
	"Ocean County, NJ"	"34029"	"2001"	"2001"	71	523357	13.6
	"Ocean County, NJ"	"34029"	"2002"	"2002"	91	536069	17.0
	"Passaic County, NJ"	"34031"	"1999"	"1999"	88	488131	18.0
	"Passaic County, NJ"	"34031"	"2000"	"2000"	89	489049	18.2
	"Passaic County, NJ"	"34031"	"2001"	"2001"	85	493252	17.2
	"Passaic County, NJ"	"34031"	"2002"	"2002"	97	494571	19.6
	"Salem County, NJ"	"34033"	"2000"	"2000"	11	64285	Unreliable
	"Salem County, NJ"	"34033"	"2001"	"2001"	10	64069	Unreliable
	"Somerset County, NJ"	"34035"	"1999"	"1999"	25	293770	8.5
	"Somerset County, NJ"	"34035"	"2000"	"2000"	22	297490	7.4
	"Somerset County, NJ"	"34035"	"2001"	"2001"	35	301671	11.6
	"Somerset County, NJ"	"34035"	"2002"	"2002"	43	305255	14.1
	"Sussex County, NJ"	"34037"	"1999"	"1999"	21	142750	14.7
	"Sussex County, NJ"	"34037"	"2000"	"2000"	10	144166	Unreliable
	"Sussex County, NJ"	"34037"	"2001"	"2001"	23	146004	15.8
	"Sussex County, NJ"	"34037"	"2002"	"2002"	22	147712	14.9
	"Union County, NJ"	"34039"	"1999"	"1999"	71	520341	13.6
	"Union County, NJ"	"34039"	"2000"	"2000"	72	522541	13.8
	"Union County, NJ"	"34039"	"2001"	"2001"	76	526183	14.4
	"Union County, NJ"	"34039"	"2002"	"2002"	79	527625	15.0
	"Warren County, NJ"	"34041"	"1999"	"1999"	12	101040	Unreliable
	"Warren County, NJ"	"34041"	"2000"	"2000"	15	102437	Unreliable
	"Warren County, NJ"	"34041"	"2001"	"2001"	10	105201	Unreliable
	"Warren County, NJ"	"34041"	"2002"	"2002"	12	106774	Unreliable
	"Bernalillo County, NM"	"35001"	"1999"	"1999"	195	553002	35.3
	"Bernalillo County, NM"	"35001"	"2000"	"2000"	233	556678	41.9
	"Bernalillo County, NM"	"35001"	"2001"	"2001"	238	564241	42.2
	"Bernalillo County, NM"	"35001"	"2002"	"2002"	232	576532	40.2
	"Chaves County, NM"	"35005"	"1999"	"1999"	20	62052	32.2
	"Chaves County, NM"	"35005"	"2000"	"2000"	20	61382	32.6
	"Chaves County, NM"	"35005"	"2001"	"2001"	16	60928	Unreliable
	"Chaves County, NM"	"35005"	"2002"	"2002"	18	60768	Unreliable
	"Cibola County, NM"	"35006"	"2001"	"2001"	18	26488	Unreliable
	"Cibola County, NM"	"35006"	"2002"	"2002"	14	26592	Unreliable
	"Curry County, NM"	"35009"	"2000"	"2000"	12	45044	Unreliable
	"Dona Ana County, NM"	"35013"	"1999"	"1999"	39	173889	22.4
	"Dona Ana County, NM"	"35013"	"2000"	"2000"	36	174682	20.6
	"Dona Ana County, NM"	"35013"	"2001"	"2001"	29	176496	16.4
	"Dona Ana County, NM"	"35013"	"2002"	"2002"	33	178464	18.5
	"Eddy County, NM"	"35015"	"2000"	"2000"	14	51658	Unreliable
	"Eddy County, NM"	"35015"	"2001"	"2001"	11	50765	Unreliable
	"Eddy County, NM"	"35015"	"2002"	"2002"	11	51002	Unreliable
	"Lea County, NM"	"35025"	"1999"	"1999"	11	56399	Unreliable
	"Lea County, NM"	"35025"	"2000"	"2000"	16	55511	Unreliable
	"McKinley County, NM"	"35031"	"1999"	"1999"	42	73545	57.1
	"McKinley County, NM"	"35031"	"2000"	"2000"	49	74798	65.5
	"McKinley County, NM"	"35031"	"2001"	"2001"	26	74387	35.0
	"McKinley County, NM"	"35031"	"2002"	"2002"	33	72868	45.3
	"Otero County, NM"	"35035"	"1999"	"1999"	21	61903	33.9
	"Otero County, NM"	"35035"	"2000"	"2000"	14	62298	Unreliable
	"Otero County, NM"	"35035"	"2001"	"2001"	12	61277	Unreliable
	"Otero County, NM"	"35035"	"2002"	"2002"	15	61194	Unreliable
	"Rio Arriba County, NM"	"35039"	"1999"	"1999"	40	40826	98.0
	"Rio Arriba County, NM"	"35039"	"2000"	"2000"	24	41190	58.3
	"Rio Arriba County, NM"	"35039"	"2001"	"2001"	29	40870	71.0
	"Rio Arriba County, NM"	"35039"	"2002"	"2002"	37	40717	90.9
	"Sandoval County, NM"	"35043"	"1999"	"1999"	21	88116	23.8
	"Sandoval County, NM"	"35043"	"2000"	"2000"	19	89908	Unreliable
	"Sandoval County, NM"	"35043"	"2001"	"2001"	17	93440	Unreliable
	"Sandoval County, NM"	"35043"	"2002"	"2002"	18	96263	Unreliable
	"San Juan County, NM"	"35045"	"1999"	"1999"	25	112574	22.2
	"San Juan County, NM"	"35045"	"2000"	"2000"	28	113801	24.6
	"San Juan County, NM"	"35045"	"2001"	"2001"	34	115745	29.4
	"San Juan County, NM"	"35045"	"2002"	"2002"	22	119430	18.4
	"San Miguel County, NM"	"35047"	"2000"	"2000"	17	30126	Unreliable
	"San Miguel County, NM"	"35047"	"2001"	"2001"	17	29788	Unreliable
	"San Miguel County, NM"	"35047"	"2002"	"2002"	19	29707	Unreliable
	"Santa Fe County, NM"	"35049"	"1999"	"1999"	52	127966	40.6
	"Santa Fe County, NM"	"35049"	"2000"	"2000"	41	129292	31.7
	"Santa Fe County, NM"	"35049"	"2001"	"2001"	46	131057	35.1
	"Santa Fe County, NM"	"35049"	"2002"	"2002"	54	133555	40.4
	"Taos County, NM"	"35055"	"2001"	"2001"	14	30236	Unreliable
	"Taos County, NM"	"35055"	"2002"	"2002"	16	30844	Unreliable
	"Valencia County, NM"	"35061"	"1999"	"1999"	24	65144	36.8
	"Valencia County, NM"	"35061"	"2000"	"2000"	21	66152	31.7
	"Valencia County, NM"	"35061"	"2001"	"2001"	24	67591	35.5
	"Valencia County, NM"	"35061"	"2002"	"2002"	22	68401	32.2
	"Albany County, NY"	"36001"	"1999"	"1999"	15	294692	Unreliable
	"Albany County, NY"	"36001"	"2000"	"2000"	15	294565	Unreliable
	"Albany County, NY"	"36001"	"2001"	"2001"	21	296232	7.1
	"Albany County, NY"	"36001"	"2002"	"2002"	19	298283	Unreliable
	"Bronx County, NY"	"36005"	"1999"	"1999"	326	1317895	24.7
	"Bronx County, NY"	"36005"	"2000"	"2000"	302	1332650	22.7
	"Bronx County, NY"	"36005"	"2001"	"2001"	357	1346555	26.5
	"Bronx County, NY"	"36005"	"2002"	"2002"	327	1358739	24.1
	"Broome County, NY"	"36007"	"1999"	"1999"	16	200881	Unreliable
	"Broome County, NY"	"36007"	"2000"	"2000"	18	200536	Unreliable
	"Broome County, NY"	"36007"	"2001"	"2001"	10	200868	Unreliable
	"Broome County, NY"	"36007"	"2002"	"2002"	21	201438	10.4
	"Chautauqua County, NY"	"36013"	"1999"	"1999"	13	140087	Unreliable
	"Chautauqua County, NY"	"36013"	"2001"	"2001"	13	138730	Unreliable
	"Chautauqua County, NY"	"36013"	"2002"	"2002"	11	138346	Unreliable
	"Chemung County, NY"	"36015"	"2000"	"2000"	11	91070	Unreliable
	"Chemung County, NY"	"36015"	"2001"	"2001"	13	90780	Unreliable
	"Dutchess County, NY"	"36027"	"1999"	"1999"	11	277586	Unreliable
	"Dutchess County, NY"	"36027"	"2000"	"2000"	11	280150	Unreliable
	"Dutchess County, NY"	"36027"	"2001"	"2001"	13	284712	Unreliable
	"Dutchess County, NY"	"36027"	"2002"	"2002"	14	287700	Unreliable
	"Erie County, NY"	"36029"	"1999"	"1999"	68	952546	7.1
	"Erie County, NY"	"36029"	"2000"	"2000"	63	950265	6.6
	"Erie County, NY"	"36029"	"2001"	"2001"	83	946515	8.8
	"Erie County, NY"	"36029"	"2002"	"2002"	58	943551	6.1
	"Kings County, NY"	"36047"	"1999"	"1999"	522	2447352	21.3
	"Kings County, NY"	"36047"	"2000"	"2000"	449	2465326	18.2
	"Kings County, NY"	"36047"	"2001"	"2001"	504	2477252	20.3
	"Kings County, NY"	"36047"	"2002"	"2002"	423	2480559	17.1
	"Monroe County, NY"	"36055"	"1999"	"1999"	42	733679	5.7
	"Monroe County, NY"	"36055"	"2000"	"2000"	43	735343	5.8
	"Monroe County, NY"	"36055"	"2001"	"2001"	58	739891	7.8
	"Monroe County, NY"	"36055"	"2002"	"2002"	45	741391	6.1
	"Nassau County, NY"	"36059"	"1999"	"1999"	78	1330815	5.9
	"Nassau County, NY"	"36059"	"2000"	"2000"	50	1334544	3.7
	"Nassau County, NY"	"36059"	"2001"	"2001"	105	1337086	7.9
	"Nassau County, NY"	"36059"	"2002"	"2002"	58	1339572	4.3
	"New York County, NY"	"36061"	"1999"	"1999"	419	1535624	27.3
	"New York County, NY"	"36061"	"2000"	"2000"	306	1537195	19.9
	"New York County, NY"	"36061"	"2001"	"2001"	356	1555729	22.9
	"New York County, NY"	"36061"	"2002"	"2002"	371	1555382	23.9
